     418     4    16
     419     3    17
     420     2    18
     421     1    19
     422     0    20
     423     7    15
     424     6    16
     425     5    17
     426     4    18
     427     3    19
     428     2    20
     429     1    21
     430     0    22
     431     8    16
     432     7    17
     433     6    18
     434     5    19
     435     4    20
     436     3    21
     437     2    22
     438     1    23
     439     9    17
     440     8    18
     441     7    19
     442     6    20
     443     5    21
     444     4    22
     445     3    23
     446     1     1
     447     1     3
     448     2     2
     449     2     4
     450     3     1
     451     3     3
     452     3     5
     453     4     2
     454     4     4
     455     4     6
     456     4     8
     457     5     1
     458     5     3
     459     5     5
     460     5     7
     461     5     9
     462     6     2
     463     6     4
     464     6     6
     465     6     8
     466     6    10
     467     7     1
     468     7     3
     469     7     5
     470     7     7
     471     7     9
     472     7    11
     473     8     2
     474     8     4
     475     8     6
     476     8     8
     477     8    10
     478     8    12
     479     8    14
     480     9     1
     481     9     3
     482     9     5
     483     9     7
     484     9     9
     485     9    11
     486     9    13
     487     9    15
     488    10     2
     489    10     4
     490    10     6
     491    10     8
     492    10    10
     493    10    12
     494    10    14
     495    10    16
     496    11     3
     497    11     5
     498    11     7
     499    11     9
     500    11    11
     501    11    13
     502    12     2
     503    12     4
     504    12     6
     505    12     8
     506    12    10
     507    13     3
     508    13     5
     509    13     7
     510    14    -4
     511    14    -2
     512    14     0
     513    14     2
     514    14     4
     515    15    -1
     516    15     1
     517   -14    -4
     518   -14    -2
     519   -14     0
     520   -14     2
     521   -14     4
     522   -15    -1
     523   -15     1
     524     5    23
     525     6    22
     526     7    21
     527     7    23
     528     8    20
     529     8    22
     530     9    19
     531    -5    23
     532    -6    22
     533    -7    21
     534    -7    23
     535    -8    20
     536    -8    22
     537    -9    19
     538     5   -23
     539     6   -22
     540     7   -21
     541     7   -23
     542     8   -20
     543     8   -22
     544     9   -19
     545    -5   -23
     546    -6   -22
     547    -7   -21
     548    -7   -23
     549    -8   -20
     550    -8   -22
     551    -9   -19
     
